id,ground_truths,query,original_answers,reranked_answers,hit_at_1,hit_at_5,mrr,recall_at_20
3085,"[15105, 14978, 15491, 15779, 17435, 15849, 15155, 15156, 14677, 15095, 17434, 15483]","Could you recommend treatments for ocular hypertension? Additionally, I'd like to know if respiratory issues are a typical side effect of these medications. Thank you!","[15095, 17434, 15779, 15849, 20522, 15105, 17435, 15239, 14978, 15156, 15155, 15491, 17436, 15079, 14677, 14881, 14276, 16852, 16792, 16847]","[15095, 17434, 15779, 15849, 15105, 17435, 15239, 14978, 15156, 15155, 15491, 17436, 15079, 14677, 20522, 14881, 14276, 16852, 16792, 16847]",1.0,1.0,1.0,0.9166666666666666
788,"[2661, 12127]",Can you find genes or proteins acting as Rho guanine nucleotide exchange factors involved in the RHOA GTPase cycle and linked to amyotrophic lateral sclerosis pathogenesis? Please generate a list from the database.,"[12127, 34499, 10474, 8737, 9788, 9449, 5114, 12957, 4017, 58575, 555, 12008, 8408, 13261, 6952, 2002, 35215, 58583, 2218, 13159]","[12127, 34499, 10474, 8737, 9788, 12957, 58575, 12008, 8408, 13261, 9449, 35215, 13159, 5114, 4017, 6952, 58583, 555, 2002, 2218]",1.0,1.0,1.0,0.5
2392,"[29072, 99893]","What condition is associated with arthrogryposis multiplex congenita and typically results in persistent bending of the fingers and toes, also known as camptodactyly?","[27174, 27504, 30534, 28319, 29539, 29970, 29212, 31694, 27865, 29310, 27975, 31902, 31360, 29488, 27183, 30079, 38219, 39125, 38153, 31851]","[27504, 27174, 29539, 30534, 28319, 29970, 29212, 27865, 29310, 31694, 27975, 31902, 30079, 38153, 31360, 29488, 27183, 38219, 39125, 31851]",0.0,0.0,0.0,0.0
1634,[16283],Which drugs interact with the SLC22A5 transporter and also act upon the SLC6A8 gene/protein in their pharmacodynamics?,"[16283, 20209, 16322, 14153, 14283, 17318, 20202, 14688, 20156, 17750, 14852, 20211, 15074, 14423, 14729, 21028, 18402, 21351, 17532, 19962]","[16283, 16322, 14153, 14283, 20209, 17318, 20202, 14688, 20156, 17750, 14852, 20211, 15074, 14423, 14729, 21028, 18402, 21351, 17532, 19962]",1.0,1.0,1.0,1.0
6550,"[139, 1010, 729, 1046, 375, 25]","Can someone provide information on any genes or proteins that engage in interactions with partners associated with the TET family (TET1, TET2, TET3) and TDG in the context of DNA demethylation, and also play a role in the regulation of nuclear cell division?","[1249, 258, 938, 5304, 2743, 18, 2118, 3729, 454, 4291, 2915, 3391, 34705, 4502, 3663, 33807, 21976, 34064, 1179, 61338]","[1249, 258, 938, 5304, 2743, 18, 2118, 3729, 454, 4291, 2915, 3391, 34705, 4502, 3663, 33807, 21976, 34064, 1179, 61338]",0.0,0.0,0.0,0.0
10489,[62692],Search for a biological pathway associated with the activation of gene expression by RORA that also involves an interaction with a common gene or protein.,"[128395, 128393, 128116, 128204, 128158, 62692, 128483, 129069, 127856, 128716, 127688, 127797, 128202, 62691, 63064, 129127, 127650, 128309, 62776, 128020]","[128395, 128393, 128204, 62692, 128116, 128158, 128483, 129069, 127856, 128716, 127688, 127797, 128202, 62691, 63064, 129127, 127650, 128309, 62776, 128020]",0.0,1.0,0.25,1.0
4318,[20530],"Can you recommend medications effective against both amoebiasis, caused by Entamoeba histolytica, and helminthiasis?","[15473, 20531, 20530, 14980, 20431, 20529, 20318, 16312, 17594, 18799, 15612, 15391, 14734, 19383, 14207, 15365, 15450, 14796, 15302, 15307]","[15473, 20530, 14980, 20531, 20529, 15450, 15302, 20318, 16312, 15365, 14796, 15307, 20431, 17594, 18799, 15612, 15391, 14734, 19383, 14207]",0.0,1.0,0.5,1.0
2511,[59029],"Please locate genes or proteins that are involved in functional interactions with the Class C/3 signaling pathway, exhibit GPCR activity, are expressed in both smooth muscle and taste bud cells, and belong to the bitter taste receptor family.","[11414, 729, 6671, 291, 1002, 152, 4178, 795, 3512, 2519, 2621, 214, 6037, 1618, 8733, 59027, 59025, 12228, 58841, 59030]","[11414, 729, 6671, 291, 1002, 152, 4178, 795, 3512, 2519, 2621, 214, 6037, 1618, 8733, 59027, 59025, 12228, 58841, 59030]",0.0,0.0,0.0,0.0
363,"[84024, 97218]",What disease stems from Ascaridida infection and leads to blockage or rupture in the intestines?,"[84024, 97218, 84309, 35574, 83771, 97768, 98591, 84301, 96905, 36033, 39752, 84258, 94994, 98018, 97924, 35602, 97188, 97182, 36112, 32326]","[84024, 97218, 84309, 35574, 83771, 97768, 98591, 84301, 96905, 36033, 39752, 84258, 94994, 98018, 97924, 35602, 97188, 97182, 36112, 32326]",1.0,1.0,1.0,1.0
7923,[17380],Which pharmacological agent interacts with genes or proteins prevalent in gallbladder tissue to facilitate less invasive staging procedures?,"[17797, 14711, 14877, 14578, 17801, 20076, 16528, 14931, 17792, 16330, 16749, 16598, 16751, 18883, 16748, 14760, 14365, 16886, 16045, 20286]","[17797, 14711, 14877, 14578, 17801, 20076, 16528, 14931, 17792, 16330, 16749, 16598, 16751, 18883, 16748, 14760, 14365, 16045, 20286, 16886]",0.0,0.0,0.0,0.0
6533,"[14364, 14231]","Which medication, sharing a similar transporter protein or gene as Levocetirizine, specifically targets and inhibits the nuclear enzyme DNA topoisomerase I?","[14381, 14729, 14181, 14194, 20237, 14283, 14061, 14419, 14482, 14480, 14483, 14230, 20234, 14481, 14158, 15481, 14207, 14187, 15414, 15205]","[15481, 14729, 14181, 14194, 20237, 14283, 14061, 14419, 14480, 14230, 20234, 14158, 14207, 14381, 14482, 14483, 14481, 14187, 15414, 15205]",0.0,0.0,0.0,0.0
6336,[1069],Identify proteins or genes that interact with the SCN11A gene and are linked to a shared phenotype or biological effect.,"[33, 651, 5516, 197, 566, 3666, 1069, 2959, 264, 985, 125, 2541, 22044, 22042, 13498, 21982, 11038, 10608, 10695, 22102]","[33, 651, 5516, 197, 566, 3666, 1069, 2959, 264, 985, 125, 2541, 22042, 13498, 22044, 21982, 11038, 10608, 10695, 22102]",0.0,0.0,0.14285714285714285,1.0
138,[62883],What is the biochemical pathway that falls under mRNA Editing and specifically modifies apolipoprotein B mRNA by converting cysteine to uridine?,"[129092, 128141, 129091, 129088, 128158, 128801, 129096, 62931, 129023, 128378, 129087, 129097, 128409, 129098, 128133, 62883, 62829, 62911, 62913, 129033]","[129092, 128141, 129091, 129088, 128158, 128801, 129096, 62931, 129023, 128378, 129097, 62883, 129087, 128409, 129098, 128133, 62911, 62829, 62913, 129033]",0.0,0.0,0.08333333333333333,1.0
1439,[30211],Could you assist in identifying which disease is associated with adenocarcinoma of the lung and its potential connection to hereditary cancer syndromes?,"[35686, 38262, 96142, 38289, 30201, 97235, 38267, 97011, 30299, 28346, 96440, 31116, 36935, 35737, 39870, 35979, 38164, 28240, 31380, 32545]","[35686, 38262, 96142, 97235, 38289, 30201, 38267, 96440, 97011, 30299, 31116, 28346, 36935, 35737, 39870, 35979, 38164, 28240, 31380, 32545]",0.0,0.0,0.0,0.0
11151,[14643],Could you identify the medication that functions as an enzymatic agent affecting certain genes or proteins within the peripheral nervous system and metabolizes to create pain-relieving effects through the diminution of substance P neuropeptide concentrations?,"[15490, 14880, 14901, 14968, 14937, 16331, 14897, 16844, 15446, 14596, 15495, 15080, 14294, 14899, 15082, 17399, 17096, 17036, 17311, 14709]","[15490, 14880, 14901, 14968, 14937, 16331, 14897, 16844, 14596, 15446, 15495, 15080, 14294, 14899, 15082, 17399, 17096, 17036, 17311, 14709]",0.0,0.0,0.0,0.0
4355,[8761],Which gene or protein facilitates the symbiotic interaction within the pathway that inserts viral DNA into the host genome and possesses the ability to bind nonspecifically to double-stranded DNA?,"[9143, 8761, 2629, 57624, 9568, 9909, 2224, 57703, 9238, 926, 59498, 56914, 9861, 3781, 6493, 4165, 7091, 59304, 2887, 10978]","[8761, 9143, 2629, 57624, 9568, 9909, 2224, 57703, 9238, 926, 59498, 56914, 9861, 3781, 6493, 4165, 7091, 59304, 2887, 10978]",1.0,1.0,1.0,1.0
10715,"[67302, 68618, 63824, 63921, 63826, 66747, 68030]",Which anatomical structures lack the expression of genes or proteins involved in the negative regulation of organ development?,"[64876, 64799, 63235, 64801, 65990, 63180, 65509, 64800, 64338, 66747, 63952, 64470, 64313, 63826, 64778, 67341, 63372, 63379, 63407, 64427]","[64876, 63235, 64801, 64799, 65990, 63180, 65509, 64800, 64338, 66747, 63952, 64470, 64313, 63826, 64778, 67341, 63379, 63372, 63407, 64427]",0.0,0.0,0.1,0.2857142857142857
2803,"[14792, 14793, 15429]",Could you recommend any medications that target the TUBB1 gene/protein and inform me about potential side effects like myelosuppression or neurotoxicity?,"[16026, 16029, 14793, 16028, 15025, 16027, 15429, 15526, 14792, 16030, 15523, 17558, 15333, 19324, 15876, 20402, 15597, 19612, 15077, 15017]","[14793, 16028, 16026, 16029, 15025, 16027, 15429, 15526, 14792, 16030, 15523, 20402, 15077, 15017, 17558, 15333, 19324, 15597, 15876, 19612]",1.0,1.0,1.0,1.0
2825,[21908],"What are some carbocyclic acid, aldehyde, or benzene derivative drugs that enhance the effects of Calcium carbimide and Disulfiram when administered together?","[14972, 14803, 20756, 15004, 21903, 15801, 21907, 21905, 21303, 21908, 15466, 21904, 20364, 14587, 20698, 15672, 19207, 18817, 20154, 21343]","[14972, 20756, 14803, 15004, 21908, 21903, 21907, 15466, 15801, 20698, 21905, 21303, 21904, 20364, 14587, 19207, 15672, 20154, 21343, 18817]",0.0,1.0,0.2,1.0
7140,"[33675, 39773, 83781]","Which condition, characterized by episodes precipitated by non-allergic stimuli like stress or physical activity, should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications?","[39245, 83781, 37641, 33654, 33581, 39773, 38392, 27740, 35868, 36229, 37608, 36584, 28553, 33675, 29352, 84051, 35871, 35872, 84139, 39145]","[83781, 33675, 39773, 39245, 33654, 33581, 37641, 38392, 27740, 36229, 35868, 37608, 36584, 28553, 29352, 84051, 35871, 35872, 84139, 39145]",1.0,1.0,1.0,1.0
7679,"[124249, 55956, 56173, 56207]",Which cell parts engage in interactions with the genetic or proteomic elements affected by Rilpivirine?,"[126196, 56174, 55522, 124249, 56241, 55851, 56263, 125013, 56032, 55767, 124479, 55538, 125962, 55725, 55956, 56461, 125675, 124802, 55611, 55670]","[126196, 56174, 55522, 124249, 56241, 55851, 56263, 125013, 56032, 55767, 124479, 55538, 125962, 55725, 55956, 56461, 125675, 124802, 55611, 55670]",0.0,1.0,0.25,0.5
6242,"[18897, 16596]",Which investigational compounds are designed to affect genes or proteins associated with UDP-N-acetylgalactosamine diphosphorylase for scientific study?,"[16596, 18897, 16598, 18928, 18927, 18948, 18947, 16330, 16738, 16739, 16734, 16736, 16725, 16726, 16737, 18294, 18069, 18057, 18083, 19407]","[16596, 18897, 16598, 18928, 18927, 18948, 18947, 16330, 16738, 16739, 16734, 16736, 16725, 16726, 16737, 18294, 18069, 18057, 18083, 19407]",1.0,1.0,1.0,1.0
9238,[3866],"Which gene or protein is capable of interaction with PTGES3, shares an association with a common disease, and also plays a role in the regulation of oxygen-dependent breakdown of hypoxia-inducible factors?","[497, 3866, 2043, 10912, 3088, 765, 1884, 2712, 4554, 2688, 1606, 3120, 244, 1899, 3125, 923, 58668, 1022, 12780, 9657]","[497, 3866, 2043, 10912, 3088, 765, 1884, 2712, 4554, 2688, 1606, 3120, 244, 1899, 3125, 58668, 12780, 1022, 923, 9657]",0.0,1.0,0.5,1.0
1396,"[765, 6039]","Identify genes or proteins that are linked with RNA binding, act as regulators of ribosomal protein gene expression impacting translation, and participate in the Antigen processing pathway via Ubiquitination and Proteasome degradation.","[9669, 765, 1028, 3266, 9544, 7038, 4519, 7113, 59, 6934, 922, 5651, 189, 11285, 6039, 1532, 438, 9493, 12524, 60073]","[9669, 765, 1028, 3266, 9544, 7038, 4519, 7113, 59, 6934, 922, 5651, 189, 11285, 6039, 1532, 438, 9493, 12524, 60073]",0.0,1.0,0.5,1.0
2791,"[16034, 16419, 15205, 14510, 16975, 17553, 17554, 17555, 17556, 17557]",Can you help me find any tablets or capsules that target the FGF1 gene/protein in our drug database?,"[17557, 17554, 17556, 15205, 16034, 17555, 17553, 16518, 16975, 14510, 16419, 16234, 15749, 15680, 15230, 17573, 18684, 19266, 18775, 17717]","[15205, 16975, 16419, 17557, 17554, 17556, 17555, 17553, 16234, 15749, 15680, 15230, 16034, 16518, 14510, 17573, 19266, 17717, 18684, 18775]",1.0,1.0,1.0,1.0
4453,[14529],Can you supply details on drugs that complement Darbepoetin alfa and focus on the HIF1A gene or protein?,"[21646, 21764, 21722, 21690, 21645, 18400, 21647, 16510, 19293, 21687, 21765, 21741, 21682, 21674, 15002, 17536, 17537, 20190, 19266, 19301]","[21646, 21764, 21722, 21690, 16510, 21645, 18400, 21647, 19293, 21687, 21765, 21741, 21682, 21674, 15002, 17537, 19301, 20190, 19266, 17536]",0.0,0.0,0.0,0.0
1248,"[2306, 3187, 3286]",What is the gene or protein involved in both the Translesion Synthesis pathway via POLH interaction and the binding to single-stranded DNA as part of the Replication Protein A complex?,"[139, 12633, 765, 189, 1532, 438, 2306, 3187, 3286, 1852, 11936, 4834, 8969, 7864, 6526, 11372, 13436, 2094, 5669, 56704]","[139, 12633, 438, 2306, 765, 189, 3187, 3286, 1852, 4834, 11936, 8969, 1532, 7864, 6526, 11372, 13436, 2094, 5669, 56704]",0.0,1.0,0.25,1.0
1109,[32607],"What possible diseases could I have that are linked to lymphatic system problems, such as swollen glands, and also associated with facial or neck abnormalities, as seen in syndromes or congenital conditions?","[28185, 36017, 38538, 30150, 38295, 27370, 35769, 97671, 95675, 30021, 36723, 95405, 27845, 99853, 38725, 97943, 35989, 97408, 33087, 30804]","[30150, 28185, 38725, 38295, 97943, 30804, 36017, 97671, 35769, 95675, 30021, 95405, 27845, 27370, 33087, 38538, 36723, 99853, 35989, 97408]",0.0,0.0,0.0,0.0
9634,[43],"Identify genes or proteins that interact with NEK10, with both sharing an association with a common disease.","[8059, 119, 8701, 178, 106, 43, 470, 2210, 1606, 1350, 7560, 363, 2472, 35080, 4409, 34836, 13154, 6415, 6097, 3803]","[8059, 119, 8701, 178, 106, 43, 470, 2210, 1606, 1350, 7560, 363, 2472, 4409, 35080, 34836, 13154, 6415, 6097, 3803]",0.0,0.0,0.16666666666666666,1.0
2472,[19361],"Could you recommend a drug effective against Candida albicans, suitable for treating candidiasis with vaginitis, that also targets the MC1R gene/protein?","[19361, 20238, 15502, 15084, 14935, 15456, 14281, 20637, 19360, 17888, 14300, 15488, 20588, 14818, 15085, 19505, 14602, 15443, 15044, 20864]","[19361, 20238, 15502, 15084, 14935, 15456, 14281, 20637, 19360, 17888, 14300, 15488, 20588, 14818, 15085, 19505, 14602, 15443, 15044, 20864]",1.0,1.0,1.0,1.0
202,[57883],"Identify genes and proteins that enable kinase and tRNA binding, and are involved in selenocysteinyl-tRNA(Sec) synthesis and biosynthesis.","[10680, 1814, 2568, 1170, 6795, 8472, 8395, 6998, 4218, 39, 7021, 2793, 13329, 577, 1146, 57883, 10910, 11993, 10888, 35073]","[57883, 10680, 1814, 2568, 1170, 6795, 8472, 8395, 6998, 4218, 39, 7021, 2793, 13329, 577, 1146, 10910, 11993, 10888, 35073]",1.0,1.0,1.0,1.0
8631,"[33632, 33623]",Which conditions linked to the SLC40A1 gene lead to symptoms of fatigue and weakness and are adversely affected by the administration of Scopolamine?,"[33623, 33632, 39491, 27772, 31650, 36034, 31912, 31502, 38641, 28176, 36214, 84310, 94760, 37717, 36634, 39056, 98589, 33265, 29515, 27347]","[33623, 33632, 27772, 31912, 31502, 38641, 28176, 31650, 36034, 36214, 94760, 39491, 84310, 37717, 36634, 98589, 39056, 33265, 29515, 27347]",1.0,1.0,1.0,1.0
6155,"[1160, 4209, 4172, 8543]","Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?","[7706, 847, 6506, 11154, 1160, 7019, 5325, 6911, 5412, 6821, 7497, 4892, 3294, 3570, 7214, 12174, 7876, 6826, 22018, 5252]","[7706, 847, 6506, 11154, 1160, 5325, 7019, 6911, 6821, 5412, 7497, 4892, 3294, 3570, 7214, 12174, 7876, 6826, 22018, 5252]",0.0,1.0,0.2,0.25
467,"[38016, 99686, 32966, 39238, 27434, 32381]","Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?","[39238, 38016, 99686, 37715, 32966, 33194, 98569, 37689, 32381, 27434, 32380, 33410, 32522, 36924, 33283, 38025, 30998, 99809, 32580, 94780]","[39238, 38016, 99686, 32966, 30998, 98569, 37715, 27434, 33410, 99809, 38025, 32580, 32381, 94780, 33194, 32380, 37689, 32522, 36924, 33283]",1.0,1.0,1.0,1.0
6251,"[66747, 67302]",Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,"[64876, 64799, 63466, 63180, 63921, 66747, 65138, 64675, 63149, 64338, 63826, 64476, 63235, 64778, 63824, 71416, 71417, 68454, 71418, 63376]","[64876, 64799, 63466, 63180, 63921, 66747, 65138, 64675, 63149, 64338, 63826, 64476, 63235, 64778, 63824, 71418, 71417, 71416, 68454, 63376]",0.0,0.0,0.16666666666666666,0.5
9440,[128732],"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?","[62384, 128049, 128153, 62807, 62341, 128732, 62785, 62799, 127962, 127963, 127987, 127961, 128735, 127988, 127986, 128736, 128744, 128740, 127949, 62535]","[128732, 62799, 62785, 62384, 62807, 127962, 127963, 127987, 127961, 128735, 128153, 127988, 127986, 128736, 128744, 128740, 128049, 62341, 127949, 62535]",1.0,1.0,1.0,1.0
5873,[111],"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.","[111, 29, 4640, 7558, 5137, 4985, 2805, 12334, 3070, 5573, 2158, 3183, 6705, 1650, 43, 8414, 8300, 13807, 5292, 8974]","[111, 3070, 5573, 29, 4640, 7558, 5137, 4985, 3183, 2805, 2158, 6705, 1650, 12334, 43, 8414, 8300, 13807, 5292, 8974]",1.0,1.0,1.0,1.0
7353,[16063],"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?","[16312, 16314, 16313, 16078, 16056, 15684, 16054, 16067, 20533, 15767, 16058, 20153, 15783, 20987, 16061, 16309, 14139, 15460, 16057, 21005]","[16312, 16314, 16313, 16078, 16056, 16054, 16067, 15684, 20533, 15767, 16058, 20153, 20987, 16061, 14139, 16057, 15783, 16309, 15460, 21005]",0.0,0.0,0.0,0.0
6908,[27296],Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,"[27462, 27401, 27918, 28299, 29062, 30388, 27582, 33002, 31849, 30023, 27408, 28110, 33530, 32853, 29044, 33579, 97445, 98257, 29880, 31871]","[27462, 27401, 27918, 28299, 29062, 30388, 27582, 33002, 31849, 30023, 27408, 28110, 33530, 32853, 29044, 33579, 97445, 98257, 29880, 31871]",0.0,0.0,0.0,0.0
6572,"[103176, 109002, 114846, 46942]",Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,"[47626, 110839, 46951, 50553, 110838, 53440, 50494, 113273, 113274, 47458, 41047, 39954, 41051, 48468, 41680, 109002, 40186, 51876, 41005, 104246]","[47626, 110839, 50553, 110838, 50494, 113274, 41047, 39954, 41051, 48468, 109002, 46951, 53440, 113273, 47458, 41680, 40186, 51876, 41005, 104246]",0.0,0.0,0.09090909090909091,0.25
2041,[15597],Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,"[15597, 15409, 15250, 14849, 20473, 20542, 14713, 16753, 15414, 14964, 19612, 21722, 15800, 21700, 15680, 19613, 15312, 14556, 17540, 15799]","[15597, 15250, 15409, 14849, 16753, 14713, 15414, 21722, 14964, 20473, 20542, 19612, 15800, 21700, 15680, 19613, 15312, 17540, 14556, 15799]",1.0,1.0,1.0,1.0
1075,"[19904, 19009, 19906, 19907, 19905, 19908, 15242, 16528, 16083, 17143, 14680, 17788, 19902, 19903]",Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,"[19906, 16528, 19905, 19904, 17788, 19903, 19009, 19908, 19902, 16083, 19907, 15242, 17143, 14679, 14490, 19508, 16037, 20039, 18843, 17208]","[16528, 19904, 19906, 19905, 17788, 19903, 19908, 19902, 16083, 19907, 15242, 17143, 19508, 16037, 19009, 14679, 14490, 20039, 18843, 17208]",1.0,1.0,1.0,0.9285714285714286
10573,"[67302, 64778, 68618, 64876, 63952, 63824, 63826, 66747]",Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,"[67302, 66747, 63180, 63235, 68618, 65138, 64338, 64313, 64876, 64460, 63149, 63680, 66760, 65509, 64801, 63430, 63431, 69787, 65415, 71740]","[67302, 66747, 63180, 63235, 68618, 65138, 64338, 64313, 64876, 64460, 63680, 66760, 65509, 64801, 63431, 63430, 69787, 63149, 65415, 71740]",1.0,1.0,1.0,0.5
749,[37038],Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,"[33680, 29061, 31923, 37038, 35963, 29345, 30827, 36688, 35966, 30826, 30035, 35739, 35738, 94712, 94644, 28433, 33132, 27783, 31745, 27750]","[33680, 29061, 31923, 37038, 35963, 29345, 30827, 36688, 35966, 30826, 30035, 35739, 35738, 94712, 94644, 28433, 33132, 27783, 31745, 27750]",0.0,1.0,0.25,1.0
3738,[128188],"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?","[128188, 128179, 128042, 128187, 128180, 128181, 128041, 129135, 128044, 62980, 129041, 129155, 129154, 129156, 127680, 62623, 62616, 62622, 62617, 62559]","[128188, 128179, 128187, 128180, 128042, 128181, 128041, 129135, 128044, 62980, 129041, 129155, 129154, 129156, 127680, 62623, 62616, 62622, 62617, 62559]",1.0,1.0,1.0,1.0
2860,[10810],Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,"[58687, 58691, 58684, 9769, 7643, 3454, 35384, 13286, 11160, 2096, 57669, 58689, 58690, 1955, 13089, 60247, 3129, 60783, 57740, 56600]","[58687, 35384, 58691, 58684, 9769, 7643, 3454, 13286, 11160, 2096, 57669, 58689, 58690, 1955, 13089, 60247, 60783, 3129, 57740, 56600]",0.0,0.0,0.0,0.0
179,[27658],"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?","[31955, 27658, 95074, 27272, 29529, 27519, 39076, 33461, 38437, 38436, 27688, 28849, 36480, 37703, 83760, 30436, 28837, 31010, 31738, 29656]","[31955, 27658, 95074, 27272, 29529, 27519, 39076, 33461, 38437, 38436, 27688, 36480, 37703, 83760, 31738, 29656, 28849, 30436, 28837, 31010]",0.0,1.0,0.5,1.0
5066,[98999],"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?","[36677, 39567, 37920, 39486, 37099, 39690, 36569, 98795, 38921, 35823, 36675, 36750, 37255, 36966, 36761, 98999, 36676, 36285, 95600, 95908]","[36677, 39567, 37920, 39486, 37099, 39690, 36569, 98999, 36675, 36676, 98795, 38921, 35823, 36750, 37255, 36966, 36761, 36285, 95600, 95908]",0.0,0.0,0.125,1.0
5659,[39169],What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,"[39169, 98901, 33302, 29023, 39489, 98080, 39246, 36594, 27457, 38269, 39252, 35810, 38166, 39077, 35464, 84207, 27770, 99801, 38215, 37768]","[39169, 98901, 33302, 29023, 39489, 98080, 36594, 39246, 35810, 27457, 38269, 39252, 38166, 39077, 35464, 84207, 27770, 99801, 38215, 37768]",1.0,1.0,1.0,1.0
2807,[16297],What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,"[16300, 16299, 16318, 16297, 18760, 16083, 15242, 14794, 18761, 16298, 18767, 18765, 15674, 18762, 16082, 19595, 18318, 19617, 19596, 14449]","[16300, 16299, 16297, 16083, 16318, 15242, 14794, 16298, 18760, 18767, 18765, 15674, 18762, 16082, 18761, 19595, 18318, 19617, 19596, 14449]",0.0,1.0,0.3333333333333333,1.0
2766,[4470],What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,"[3069, 5042, 11147, 10423, 9610, 4707, 4511, 4470, 6820, 5238, 5183, 5836, 8156, 5339, 9530, 6794, 6103, 2511, 60495, 12391]","[3069, 5042, 11147, 10423, 9610, 4707, 4511, 4470, 6820, 5238, 5183, 5836, 8156, 5339, 9530, 6794, 6103, 2511, 60495, 12391]",0.0,0.0,0.125,1.0
11087,[8503],What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,"[8503, 9031, 4425, 3070, 3631, 3209, 10417, 3294, 13872, 13509, 8974, 7880, 10901, 33794, 1926, 4441, 2096, 333, 3447, 6175]","[8503, 9031, 4425, 3070, 3631, 3209, 10417, 3294, 13872, 13509, 8974, 7880, 10901, 33794, 1926, 4441, 2096, 333, 3447, 6175]",1.0,1.0,1.0,1.0
9753,[33534],"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?","[33534, 29182, 33225, 35565, 33025, 28441, 33027, 35764, 29742, 29042, 30190, 33351, 39020, 83939, 32886, 38236, 36433, 31646, 39509, 38235]","[33534, 29182, 33225, 33025, 28441, 35565, 33027, 35764, 29742, 29042, 30190, 33351, 39020, 83939, 32886, 38236, 36433, 31646, 39509, 38235]",1.0,1.0,1.0,1.0
