id,ground_truths,query,original_answers,reranked_answers
4507,[15149],Can you assist in identifying a drug used to treat acute myeloid leukemia in adults that may also have Non-Hodgkin lymphoma as a possible side effect?,"[15263, 15187, 18102, 14207, 19612, 21500, 21764, 21704, 16753, 21722, 14450, 14794, 15804, 21690, 15363, 15597, 15805, 18751, 15572, 15018]","[15263, 15187, 18102, 14207, 19612, 21500, 21764, 21704, 16753, 21722, 14450, 14794, 15804, 21690, 15363, 15597, 15805, 18751, 15572, 15018]"
9714,"[35909, 30382, 35953, 38040, 33598]","What condition, characterized by an abrupt neurological deficit stemming from a cerebrovascular disturbance, also serves as a reason to avoid medications prescribed for the treatment of secondary hypopituitarism?","[33598, 30382, 35909, 38040, 35641, 37768, 35761, 37573, 32394, 35669, 37180, 36187, 33064, 36330, 83815, 84300, 33577, 83791, 36035, 36253]","[33598, 30382, 35909, 38040, 35641, 37768, 35761, 37573, 32394, 35669, 37180, 36187, 33064, 36330, 83815, 84300, 33577, 83791, 36035, 36253]"
5318,[20595],Can you give me a list of drugs used for respiratory infections that are also researched in treating both kinds of Tuberculosis and Community Acquired Pneumonia in clinical trials?,"[14445, 15600, 20595, 15697, 20248, 15504, 20594, 14309, 20210, 14465, 14288, 15325, 15419, 20485, 20308, 15353, 14797, 18312, 20204, 14773]","[14445, 15600, 20595, 15697, 20248, 15504, 20594, 14309, 20210, 14465, 14288, 15325, 15419, 20485, 20308, 15353, 14797, 18312, 20204, 14773]"
5883,[27835],Identify diseases that lack associated therapeutic drugs and are correlated with elevated levels of circulating surfactant proteins.,"[27351, 31631, 32483, 29735, 31774, 29822, 27890, 30661, 29086, 27976, 33385, 29594, 29923, 33210, 32742, 27565, 31513, 28228, 33548, 32280]","[27351, 31631, 32483, 29735, 31774, 29822, 27890, 30661, 29086, 27976, 33385, 29594, 29923, 33210, 32742, 27565, 31513, 28228, 33548, 32280]"
8814,"[22264, 22373, 22604, 25900, 84767, 84814, 88744, 88765, 89294]",What are the characteristic symptoms or manifestations observed in patients with the epidemic subtype of keratoconjunctivitis?,"[22604, 88988, 84814, 89294, 25843, 22612, 22616, 26262, 88765, 22410, 88744, 22264, 25900, 84469, 22373, 22388, 25945, 84767, 25610, 22372]","[22604, 88988, 84814, 89294, 25843, 22612, 22616, 26262, 88765, 22410, 88744, 22264, 25900, 84469, 22373, 22388, 25945, 84767, 25610, 22372]"
3632,[1424],Please find genes and proteins involved in Glucocorticoid biosynthesis that also functionally interact with steroid binding.,"[13122, 509, 1424, 9181, 2387, 5248, 34058, 10915, 2993, 57859, 12128, 9396, 4425, 1567, 2983, 9714, 7987, 5420, 6795, 4063]","[13122, 509, 1424, 9181, 2387, 5248, 34058, 10915, 2993, 57859, 12128, 9396, 4425, 1567, 2983, 9714, 7987, 5420, 6795, 4063]"
7523,"[14242, 14318, 14175]","Could you provide a list of medications that not only interact synergistically with Cefalotin but are also prescribed for treating the same conditions, and possess a prolonged half-life, approximately 20 hours, for extended efficacy in conjunction with Cefalotin?","[14172, 20261, 20207, 14773, 14318, 20485, 20264, 20655, 20700, 17376, 14169, 14332, 20235, 20729, 14333, 14335, 20208, 14942, 20249, 20204]","[14172, 20261, 20207, 14773, 14318, 20485, 20264, 20655, 20700, 17376, 14169, 14332, 20235, 20729, 14333, 14335, 20208, 14942, 20249, 20204]"
1118,[35645],Could you share a list of neurodegenerative conditions related to cerebral folate transport issues or diseases tied to isolated familial vitamin E deficiencies?,"[35645, 29451, 38192, 38628, 27493, 29592, 31682, 35505, 39373, 35480, 38501, 29436, 35455, 38499, 35464, 31088, 31615, 32219, 27882, 35502]","[35645, 29451, 38192, 38628, 27493, 29592, 31682, 35505, 39373, 35480, 38501, 29436, 35455, 38499, 35464, 31088, 31615, 32219, 27882, 35502]"
2236,"[14176, 15497]",Could you find any drugs that target the CHRNA3 receptor and have a half-life ranging from 1 to 16 days?,"[19713, 17889, 15497, 14160, 15350, 14176, 14830, 15104, 14544, 14880, 17135, 17650, 17133, 17132, 14137, 18028, 14587, 17891, 17750, 17134]","[18028, 19713, 17132, 17889, 14544, 14176, 14160, 14830, 15497, 14880, 15104, 14587, 14137, 17891, 17650, 17135, 17134, 17750, 17133, 15350]"
8757,[34739],"Which gene or protein, believed to play a role in inhibiting the canonical Wnt signaling pathway, is undetectable in both the small intestine and tonsil tissues?","[34739, 1996, 5158, 12410, 6070, 12611, 11216, 9005, 56501, 5610, 13068, 2732, 13062, 60165, 80774, 6034, 22021, 6761, 11638, 34753]","[34739, 5158, 12611, 6070, 9005, 11216, 12410, 60165, 56501, 2732, 1996, 34753, 22021, 6761, 13062, 80774, 11638, 6034, 5610, 13068]"
10518,[8682],Which genes or proteins are present in the gallbladder but not expressed in the metanephric glomerulus?,"[8682, 9984, 11504, 35211, 13631, 12485, 7164, 505, 1197, 60599, 837, 5508, 3753, 1994, 7713, 4315, 4105, 7489, 2215, 1741]","[8682, 9984, 11504, 35211, 13631, 12485, 7164, 505, 1197, 60599, 837, 5508, 3753, 1994, 7713, 4315, 4105, 7489, 2215, 1741]"
10726,"[417, 6589, 2057]","Which gene or protein, characterized by the presence of seven immunoglobulin domains and playing a role in cell adhesion, also engages in interaction with the gene or protein responsible for the Recycling of eIF2:GDP?","[59253, 7449, 1172, 56974, 60477, 57356, 34780, 3987, 59254, 754, 35346, 1352, 8235, 57452, 8496, 58503, 58430, 11747, 58540, 7447]","[754, 58430, 8496, 1352, 3987, 7447, 7449, 58540, 11747, 1172, 58503, 57356, 56974, 59254, 59253, 60477, 8235, 34780, 35346, 57452]"
4052,[15768],Can you identify any drugs in our database that target the JAK1 gene with a selectivity that is at least tenfold more potent against JAK1 compared to JAK2?,"[15666, 19316, 15269, 19642, 14407, 15597, 15250, 15768, 15748, 15673, 15674, 19317, 19318, 19315, 18870, 19319, 18593, 19862, 19861, 19860]","[15768, 15666, 15597, 14407, 15250, 15673, 15674, 15269, 19315, 19319, 15748, 18870, 19318, 19317, 19316, 19642, 19860, 18593, 19862, 19861]"
7320,"[15160, 15797, 15614]","Can you provide a list of long-acting beta-2 agonists that, when combined with Oxitropium, demonstrate a synergistic effect in the treatment of bronchospasm for a condition both medications are prescribed for?","[15166, 15797, 15229, 14272, 14159, 15160, 14862, 17561, 17562, 15614, 15546, 14873, 14263, 16538, 15254, 20370, 15479, 14848, 14406, 15175]","[20370, 14862, 17562, 17561, 14263, 15166, 15175, 14848, 14873, 14406, 15479, 14272, 15614, 15160, 15254, 15797, 15546, 15229, 14159, 16538]"
10929,[27933],Find health conditions linked to the HSP90AA1 protein that should not be treated with Dihydrocodeine.,"[83867, 29544, 28967, 35764, 36544, 98644, 36266, 35565, 38805, 27175, 99953, 94829, 38909, 31711, 28246, 30329, 94652, 31313, 30083, 38743]","[83867, 29544, 28967, 35764, 36544, 98644, 36266, 35565, 38805, 27175, 99953, 94829, 38909, 31711, 28246, 30329, 94652, 31313, 30083, 38743]"
2748,[95115],"What diseases are associated with NUDT15 gene mutations, and how do these links affect disease presentation and treatment efficacy?","[95115, 31116, 28347, 32617, 36691, 35771, 36634, 37334, 84243, 84244, 29646, 35686]","[32617, 84244, 84243, 35771, 95115, 36691, 28347, 29646, 37334, 31116, 35686, 36634]"
5215,"[94662, 94900, 94901, 94902, 98356, 98357, 38649, 98358, 27292]","What disease is a subtype of glycogen storage disease caused by branching enzyme deficiency, characterized by abnormal glycogen buildup, affecting enzymes involved in glycogen metabolism?","[98356, 98358, 94902, 94662, 98357, 94901, 27589, 94900, 38668, 38649, 29812, 27295, 28161, 38648, 27292, 29225, 31155, 32796, 32211, 38647]","[98356, 98358, 94902, 94662, 98357, 94901, 27589, 94900, 38668, 38649, 29812, 27295, 28161, 38648, 27292, 29225, 31155, 32796, 32211, 38647]"
2998,"[16353, 15555, 15174, 15274, 14957, 15151, 15484, 20305, 15188, 15417, 17306, 17307, 20508, 17309]",Could you recommend any appetite suppressants that are effective for weight control?,"[16205, 15188, 15417, 17307, 15484, 19503, 14721, 20508, 19327, 17309, 19504, 15151, 16885, 20191, 20305, 16353, 15555, 19326, 17797, 19328]","[15417, 15484, 15188, 16353, 17307, 15555, 20305, 15151, 20508, 17309, 19504, 14721, 16205, 19327, 19503, 19328, 20191, 19326, 17797, 16885]"
9696,[64512],Which anatomical structures lack the expression of genes or proteins that engage in interaction with peptidyl-lysine acetylation processes?,"[63235, 64512, 63180, 63584, 64876, 63466, 64476, 64778, 64799, 64470, 68618, 65509, 66747, 63826, 63585, 63603, 63952, 63921, 67302, 63680]","[63235, 64512, 63180, 63584, 64876, 63466, 64476, 64778, 64799, 64470, 68618, 65509, 66747, 63826, 63585, 63603, 63952, 63921, 67302, 63680]"
10383,[1166],Which gene or protein is lacking in the tissues of both the lymph node and the heart muscle?,"[58401, 1709, 1166, 3093, 59279, 77371, 34190, 13843, 8144, 10552, 60353, 61407, 9748, 10752, 58706, 8283, 5325, 1037, 77548, 10393]","[58401, 1709, 1166, 3093, 59279, 77371, 34190, 13843, 8144, 10552, 60353, 61407, 9748, 10752, 58706, 8283, 5325, 1037, 77548, 10393]"
1618,"[4224, 6432, 34948, 34952, 8234, 7467, 7915, 6415, 35089, 4371, 10263, 7575, 9915, 10270]","Please provide a list of genes associated with coding proteins linked to short rib-polydactyly syndrome, covering both the general condition and Majewski type specifically.","[34948, 34952, 35089, 4371, 6415, 7467, 10263, 4224, 7915, 10270, 9915, 7575, 8234, 4701, 6432, 5800, 5535, 10422, 8139, 12727]","[34948, 34952, 35089, 4371, 6415, 7467, 10263, 4224, 7915, 10270, 9915, 7575, 8234, 4701, 6432, 5800, 5535, 10422, 8139, 12727]"
9487,"[56073, 55538, 56436, 56263]","Which cell structures engage with the genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide?","[56436, 56073, 56263, 55538, 56411, 56241, 55598, 124855, 124852, 124249, 125013, 55522, 126001, 56152, 126196, 56107, 55676, 56161, 55875, 55686]","[56436, 56073, 56263, 55538, 56411, 56241, 55598, 124855, 124852, 124249, 125013, 55522, 126001, 56152, 126196, 56107, 55676, 56161, 55875, 55686]"
8816,"[4162, 754]","Which protein, involved in modulating cell signaling networks through the removal of phosphate groups from tyrosine residues of its substrates, also engages with the entity responsible for catalyzing the process of Asparagine N-linked glycosylation?",[],[]
1844,[29735],What diseases could be associated with the MARS1 gene in patients exhibiting symptoms of respiratory insufficiency and liver impairment?,"[29735, 30287, 27691, 30168, 29690, 30819, 30011, 30794, 29288, 28205, 31222, 32694, 30420, 27265, 27530, 27760, 27748, 27721, 30474, 27601]","[29735, 30287, 27691, 30168, 29690, 30819, 30011, 30794, 29288, 28205, 31222, 32694, 30420, 27265, 27530, 27760, 27748, 27721, 30474, 27601]"
10405,[27732],Search for diseases not treated by any known drugs that are also linked to the symptom of having a flat face.,"[35532, 39724, 27433, 38341, 99264, 99289, 36345, 98506, 98486, 39828, 35436, 30765, 84218, 98350, 31374, 97942, 33571, 96966, 29544, 31270]","[35532, 39724, 27433, 38341, 99264, 99289, 36345, 98506, 98486, 39828, 35436, 30765, 84218, 98350, 31374, 97942, 33571, 96966, 29544, 31270]"
7016,[1424],Identify common gene targets associated with both Hydrocortisone cypionate and Ciclesonide.,"[509, 3209, 8205, 5930, 1373, 375, 7434, 2138, 959, 11464, 8136, 2319, 13122, 10312, 3238, 4238, 4527, 4323, 5875, 5259]","[509, 3209, 8205, 5930, 1373, 375, 7434, 2138, 959, 11464, 8136, 2319, 13122, 10312, 3238, 4238, 4527, 4323, 5875, 5259]"
1221,[97018],What is the subtype of pediatric liver sarcoma most commonly found in adolescents?,"[37170, 32621, 98033, 96297, 97018, 37173, 96085, 36631, 36729, 96097, 96425, 37544, 96688, 96331, 95892, 36710, 96773, 96786, 36728, 37138]","[37170, 32621, 98033, 96297, 97018, 37173, 96085, 36631, 36729, 96097, 96425, 37544, 96688, 96331, 95892, 36710, 96773, 96786, 36728, 37138]"
