id,ground_truths,query,original_answers,reranked_answers
10675,"[33738, 93734, 94246, 94374]",What are the observed effects or phenotypes associated with the subtype of gastritis induced by alcohol consumption?,"[94246, 94374, 33738, 93734, 22977, 24475, 84477, 25520, 22190, 23002, 23469, 22682, 25668, 24436, 25381, 90791, 22987, 94021, 86156, 86153]","[94374, 94246, 93734, 94021, 33738, 24475, 22987, 90791, 23002, 86156, 22977, 25381, 23469, 86153, 22190, 25520, 22682, 84477, 24436, 25668]"
3426,[3012],"Could you find genes or proteins that bind to integrins, are involved in Syndecan signaling, and play a role in pyloric atresia onset or progression?","[3012, 8717, 8153, 3135, 5437, 2016, 8705, 4241, 2515, 3849, 3370, 2057, 3469, 2889, 799, 964, 77646, 78711, 835, 81411]","[3012, 5437, 2057, 3135, 2515, 3370, 2016, 3469, 3849, 964, 799, 2889, 4241, 8153, 8717, 8705, 77646, 835, 81411, 78711]"
7867,"[63824, 64876]",Which anatomical structures lack the expression of genes or proteins that play a role in the interaction with the development of the metanephric nephron?,"[63180, 64876, 64675, 64799, 63149, 64338, 64778, 63826, 68618, 63235, 65509, 64460, 67302, 66760, 66747, 67074, 63173, 67230, 67242, 69911]","[66760, 63180, 63173, 66747, 64338, 64876, 64799, 64778, 63235, 64675, 68618, 64460, 63149, 67302, 65509, 63826, 67074, 69911, 67242, 67230]"
9579,[4003],What are the common gene targets associated with both Chromium and Chromous sulfate exposure or interactions?,"[417, 4968, 34191, 7134, 13753, 83088, 4406, 4615, 4550, 373, 7201, 1785, 341, 2265, 3772, 8974, 5292, 13807, 7880, 3955]","[417, 4968, 34191, 7134, 13753, 83088, 4406, 4615, 4550, 373, 7201, 1785, 341, 2265, 3772, 8974, 5292, 13807, 7880, 3955]"
4507,[15149],Can you assist in identifying a drug used to treat acute myeloid leukemia in adults that may also have Non-Hodgkin lymphoma as a possible side effect?,"[15263, 15187, 18102, 14207, 19612, 21500, 21764, 21704, 16753, 21722, 14450, 14794, 15804, 21690, 15363, 15597, 15805, 18751, 15572, 15018]","[15263, 15187, 18102, 14207, 19612, 21500, 21764, 21704, 16753, 21722, 14450, 14794, 15804, 21690, 15363, 15597, 15805, 18751, 15572, 15018]"
9714,"[35909, 30382, 35953, 38040, 33598]","What condition, characterized by an abrupt neurological deficit stemming from a cerebrovascular disturbance, also serves as a reason to avoid medications prescribed for the treatment of secondary hypopituitarism?","[33598, 30382, 35909, 38040, 35641, 37768, 35761, 37573, 32394, 35669, 37180, 36187, 33064, 36330, 83815, 32738, 32736, 97510, 39539, 32217]","[33598, 32217, 35641, 38040, 35909, 37573, 32738, 39539, 37768, 30382, 35761, 32736, 35669, 97510, 37180, 36187, 33064, 32394, 36330, 83815]"
5318,[20595],Can you give me a list of drugs used for respiratory infections that are also researched in treating both kinds of Tuberculosis and Community Acquired Pneumonia in clinical trials?,"[14445, 15600, 20595, 15697, 20248, 15504, 20594, 14309, 20210, 14465, 14288, 15325, 15419, 20485, 20308, 14267, 15547, 14451, 20402, 21446]","[14309, 14267, 20402, 20595, 15504, 14451, 20485, 20308, 20248, 15419, 15697, 14445, 15325, 14288, 15600, 21446, 14465, 20210, 15547, 20594]"
5883,[27835],Identify diseases that lack associated therapeutic drugs and are correlated with elevated levels of circulating surfactant proteins.,"[27351, 31631, 32483, 29735, 31774, 29822, 27890, 30661, 29086, 27976, 33385, 29594, 29923, 33210, 32742, 98100, 38754, 32659, 98542, 30892]","[32483, 32659, 27351, 38754, 98542, 98100, 33385, 29735, 31631, 30892, 30661, 27890, 33210, 27976, 29086, 31774, 29822, 29594, 29923, 32742]"
8814,"[22264, 22373, 22604, 25900, 84767, 84814, 88744, 88765, 89294]",What are the characteristic symptoms or manifestations observed in patients with the epidemic subtype of keratoconjunctivitis?,"[22604, 88988, 84814, 89294, 25843, 22612, 22616, 26262, 88765, 22410, 88744, 22264, 25900, 84469, 22373, 22605, 94222, 91574, 89008, 84659]","[22604, 88988, 84814, 89294, 25843, 22612, 22616, 26262, 88765, 22410, 88744, 22264, 25900, 84469, 22373, 22605, 94222, 91574, 89008, 84659]"
3632,[1424],Please find genes and proteins involved in Glucocorticoid biosynthesis that also functionally interact with steroid binding.,"[13122, 509, 1424, 9181, 2387, 5248, 34058, 10915, 2993, 57859, 12128, 9396, 4425, 1567, 2983, 792, 12902, 7130, 8318, 11562]","[509, 9181, 1424, 13122, 8318, 2387, 1567, 4425, 792, 12902, 57859, 7130, 9396, 5248, 11562, 12128, 34058, 2983, 10915, 2993]"
7523,"[14242, 14318, 14175]","Could you provide a list of medications that not only interact synergistically with Cefalotin but are also prescribed for treating the same conditions, and possess a prolonged half-life, approximately 20 hours, for extended efficacy in conjunction with Cefalotin?","[14172, 20261, 20207, 14773, 14318, 20485, 20264, 20655, 20700, 17376, 14169, 14332, 20235, 20729, 14333, 14335, 20208, 14942, 20249, 20204]","[14172, 20729, 20655, 20235, 14942, 14169, 14773, 14318, 14332, 20700, 20249, 20208, 14335, 20264, 20261, 20207, 14333, 20485, 17376, 20204]"
1118,[35645],Could you share a list of neurodegenerative conditions related to cerebral folate transport issues or diseases tied to isolated familial vitamin E deficiencies?,"[35645, 29451, 38192, 38628, 27493, 29592, 31682, 35505, 39373, 35480, 38501, 29436, 35455, 38499, 35464, 99974, 28900, 38488, 94790, 28904]","[35645, 28900, 38628, 29451, 35505, 35464, 38192, 35480, 99974, 28904, 38499, 38501, 35455, 29592, 29436, 94790, 39373, 27493, 31682, 38488]"
2236,"[14176, 15497]",Could you find any drugs that target the CHRNA3 receptor and have a half-life ranging from 1 to 16 days?,"[19713, 17889, 15497, 14160, 15350, 14176, 14830, 15104, 14544, 14880, 17135, 17650, 17133, 17132, 14137, 14124, 17217, 14122, 14942, 19174]","[19713, 17132, 17889, 14544, 14176, 14160, 14830, 15497, 14880, 15104, 14137, 14942, 17650, 17135, 14124, 14122, 17133, 15350, 19174, 17217]"
8757,[34739],"Which gene or protein, believed to play a role in inhibiting the canonical Wnt signaling pathway, is undetectable in both the small intestine and tonsil tissues?","[34739, 1996, 5158, 12410, 6070, 12611, 11216, 9005, 56501, 5610, 13068, 2732, 13062, 60165, 80774, 4050, 34871, 10372, 13615, 12448]","[34739, 5158, 12611, 6070, 9005, 10372, 11216, 13615, 12410, 60165, 34871, 56501, 2732, 1996, 13062, 80774, 12448, 5610, 4050, 13068]"
10518,[8682],Which genes or proteins are present in the gallbladder but not expressed in the metanephric glomerulus?,"[8682, 9984, 11504, 35211, 13631, 12485, 7164, 505, 1197, 60599, 837, 5508, 3753, 1994, 7713, 22105, 5188, 3470, 79070, 13733]","[505, 8682, 1197, 7164, 5508, 837, 9984, 12485, 11504, 13631, 3753, 7713, 35211, 13733, 60599, 3470, 5188, 1994, 22105, 79070]"
10726,"[417, 6589, 2057]","Which gene or protein, characterized by the presence of seven immunoglobulin domains and playing a role in cell adhesion, also engages in interaction with the gene or protein responsible for the Recycling of eIF2:GDP?","[59253, 7449, 1172, 56974, 60477, 57356, 34780, 3987, 59254, 754, 35346, 1352, 8235, 57452, 8496, 58503, 58430, 11747, 58540, 7447]","[754, 58430, 8496, 1352, 3987, 7447, 7449, 58540, 11747, 1172, 58503, 57356, 56974, 59254, 59253, 60477, 8235, 34780, 35346, 57452]"
4052,[15768],Can you identify any drugs in our database that target the JAK1 gene with a selectivity that is at least tenfold more potent against JAK1 compared to JAK2?,"[15666, 19316, 15269, 19642, 14407, 15597, 15250, 15768, 15748, 15673, 15674, 19317, 19318, 19315, 18870, 21690, 18346, 15752, 15020, 15002]","[15666, 19316, 15269, 19642, 14407, 15597, 15250, 15768, 15748, 15673, 15674, 19317, 19318, 19315, 18870, 21690, 18346, 15752, 15020, 15002]"
7320,"[15160, 15797, 15614]","Can you provide a list of long-acting beta-2 agonists that, when combined with Oxitropium, demonstrate a synergistic effect in the treatment of bronchospasm for a condition both medications are prescribed for?","[15166, 15797, 15229, 14272, 14159, 15160, 14862, 17561, 17562, 15614, 15546, 14873, 14263, 16538, 15254, 20370, 15479, 14848, 16532, 14292]","[20370, 14862, 17562, 16532, 17561, 14292, 14263, 15166, 14848, 14873, 15479, 14272, 15614, 15160, 15254, 15797, 15546, 15229, 14159, 16538]"
10929,[27933],Find health conditions linked to the HSP90AA1 protein that should not be treated with Dihydrocodeine.,"[83867, 29544, 28967, 35764, 36544, 98644, 36266, 35565, 38805, 27175, 99953, 94829, 38909, 31711, 28246, 30329, 94652, 31313, 30083, 38743]","[35764, 35565, 36544, 36266, 29544, 31711, 83867, 27175, 38909, 31313, 94652, 98644, 28967, 30083, 94829, 99953, 38743, 30329, 38805, 28246]"
2748,[95115],"What diseases are associated with NUDT15 gene mutations, and how do these links affect disease presentation and treatment efficacy?","[95115, 31116, 28347, 32617, 36691, 35771, 36634, 37334, 84243, 84244, 29646, 35686, 30229, 29103, 30679, 97822, 99134, 38164, 38907, 29121]","[95115, 31116, 28347, 32617, 36691, 35771, 36634, 37334, 84243, 84244, 29646, 35686, 30229, 29103, 30679, 97822, 99134, 38164, 38907, 29121]"
5215,"[94662, 94900, 94901, 94902, 98356, 98357, 38649, 98358, 27292]","What disease is a subtype of glycogen storage disease caused by branching enzyme deficiency, characterized by abnormal glycogen buildup, affecting enzymes involved in glycogen metabolism?","[98356, 98358, 94902, 94662, 98357, 94901, 27589, 94900, 38668, 38649, 29812, 27295, 28161, 38648, 27292, 29225, 31155, 32796, 32211, 38647]","[98356, 98358, 94902, 94662, 98357, 94901, 27589, 94900, 38668, 38649, 29812, 27295, 28161, 38648, 27292, 29225, 31155, 32796, 32211, 38647]"
2998,"[16353, 15555, 15174, 15274, 14957, 15151, 15484, 20305, 15188, 15417, 17306, 17307, 20508, 17309]",Could you recommend any appetite suppressants that are effective for weight control?,"[16205, 15188, 15417, 17307, 15484, 19503, 14721, 20508, 19327, 17309, 19504, 15151, 16885, 20191, 20305, 16353, 15555, 19326, 17797, 19328]","[16205, 15188, 15417, 17307, 15484, 19503, 14721, 20508, 19327, 17309, 19504, 15151, 16885, 20191, 20305, 16353, 15555, 19326, 17797, 19328]"
9696,[64512],Which anatomical structures lack the expression of genes or proteins that engage in interaction with peptidyl-lysine acetylation processes?,"[63235, 64512, 63180, 63584, 64876, 63466, 64476, 64778, 64799, 64470, 68618, 65509, 66747, 63826, 63585, 63372, 64317, 64814, 64551, 63112]","[63235, 64512, 63180, 63584, 64876, 63466, 64476, 64778, 64799, 64470, 68618, 65509, 66747, 63826, 63585, 63372, 64317, 64814, 64551, 63112]"
10383,[1166],Which gene or protein is lacking in the tissues of both the lymph node and the heart muscle?,"[58401, 1709, 1166, 3093, 59279, 77371, 34190, 13843, 8144, 10552, 60353, 61407, 9748, 10752, 58706, 750, 2417, 5671, 8283, 79070]","[58401, 1709, 1166, 3093, 59279, 77371, 34190, 13843, 8144, 10552, 60353, 61407, 9748, 10752, 58706, 750, 2417, 5671, 8283, 79070]"
1618,"[4224, 6432, 34948, 34952, 8234, 7467, 7915, 6415, 35089, 4371, 10263, 7575, 9915, 10270]","Please provide a list of genes associated with coding proteins linked to short rib-polydactyly syndrome, covering both the general condition and Majewski type specifically.","[34948, 34952, 35089, 4371, 6415, 7467, 10263, 4224, 7915, 10270, 9915, 7575, 8234, 4701, 6432, 35406, 35326, 81288, 35387, 35417]","[34948, 34952, 35089, 4371, 6415, 7467, 10263, 4224, 7915, 10270, 9915, 7575, 8234, 4701, 6432, 35406, 35326, 81288, 35387, 35417]"
9487,"[56073, 55538, 56436, 56263]","Which cell structures engage with the genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide?","[56436, 56073, 56263, 55538, 56411, 56241, 55598, 124855, 124852, 124249, 125013, 55522, 126001, 56152, 126196, 125216, 127096, 125560, 55638, 126636]","[56436, 56073, 56263, 55538, 56411, 56241, 55598, 124855, 124852, 124249, 125013, 55522, 126001, 56152, 126196, 125216, 127096, 125560, 55638, 126636]"
8816,"[4162, 754]","Which protein, involved in modulating cell signaling networks through the removal of phosphate groups from tyrosine residues of its substrates, also engages with the entity responsible for catalyzing the process of Asparagine N-linked glycosylation?",[],[]
1844,[29735],What diseases could be associated with the MARS1 gene in patients exhibiting symptoms of respiratory insufficiency and liver impairment?,"[29735, 30287, 27691, 30168, 29690, 30819, 30011, 30794, 29288, 28205, 31222, 32694, 30420, 27265, 27530, 30556, 32389, 35436, 28081, 29849]","[29735, 27530, 27691, 28205, 29690, 35436, 30794, 30011, 30287, 31222, 30556, 27265, 28081, 29288, 32389, 30168, 29849, 30420, 30819, 32694]"
10405,[27732],Search for diseases not treated by any known drugs that are also linked to the symptom of having a flat face.,"[35532, 39724, 27433, 38341, 99264, 99289, 36345, 98506, 98486, 39828, 35436, 30765, 84218, 98350, 31374, 97942, 33571, 96966, 29544, 31270]","[27433, 35532, 31270, 98486, 31374, 33571, 30765, 96966, 39828, 98506, 36345, 38341, 39724, 99264, 98350, 97942, 99289, 84218, 29544, 35436]"
7016,[1424],Identify common gene targets associated with both Hydrocortisone cypionate and Ciclesonide.,"[509, 3209, 8205, 5930, 1373, 375, 7434, 2138, 959, 11464, 8136, 2319, 13122, 10312, 3238, 9181, 34059, 3894, 35040, 8974]","[509, 8974, 375, 2319, 959, 5930, 1373, 13122, 10312, 9181, 3209, 34059, 35040, 2138, 11464, 7434, 8136, 8205, 3894, 3238]"
1221,[97018],What is the subtype of pediatric liver sarcoma most commonly found in adolescents?,"[37170, 32621, 98033, 96297, 97018, 37173, 96085, 36631, 36729, 96097, 96425, 37544, 96688, 96331, 95892, 36710, 96773, 96786, 36728, 37138]","[37170, 32621, 98033, 96297, 97018, 37173, 96085, 36631, 36729, 96097, 96425, 37544, 96688, 96331, 95892, 36710, 96773, 96786, 36728, 37138]"
